LTER.site,Locale,Species.code,Year,Abundance
CedarCreek,286,Phoetaliotes nebrascensis,1996,1
CedarCreek,286,Phoetaliotes nebrascensis,1997,2.5
CedarCreek,286,Phoetaliotes nebrascensis,2000,1
CedarCreek,286,Phoetaliotes nebrascensis,2002,1
CedarCreek,286,Oecanthus undet,1996,1
CedarCreek,286,Conocephalus strictus,1996,2
CedarCreek,286,Conocephalus strictus,1997,1
CedarCreek,286,Notoxus anchora,1997,1
CedarCreek,286,Notoxus anchora,1999,2
CedarCreek,286,Hylemya undet,1997,2
CedarCreek,286,Hylemya undet,1999,1
CedarCreek,286,Hylemya undet,2000,5
CedarCreek,286,Chrysotus undet,1997,2
CedarCreek,286,Chrysotus undet,1999,1
CedarCreek,286,Amphicnephes pullus,1997,3
CedarCreek,286,Amphicnephes pullus,1998,4
CedarCreek,286,Amphicnephes pullus,1999,8
CedarCreek,286,Amphicnephes pullus,2000,1
CedarCreek,286,Senotainia undet,1997,1
CedarCreek,286,Senotainia undet,1998,1
CedarCreek,286,Empoasca fabae,1997,4.66666666666667
CedarCreek,286,Empoasca fabae,1998,8
CedarCreek,286,Empoasca fabae,1999,5
CedarCreek,286,Empoasca fabae,2000,1
CedarCreek,286,Empoasca fabae,2004,1
CedarCreek,286,Quantas sayi?,1997,1
CedarCreek,286,Delphacodes campestris,1997,2
CedarCreek,286,Delphacodes campestris,1998,1.5
CedarCreek,286,Delphacodes campestris,2000,1
CedarCreek,286,Lasius neoniger,1997,1
CedarCreek,286,Lasius neoniger,2000,1
CedarCreek,286,Lasius neoniger,2002,10
CedarCreek,286,Lasius neoniger,2003,4
CedarCreek,286,Lasius neoniger,2004,4
CedarCreek,286,Lasius neoniger,2005,6
CedarCreek,286,Lasius neoniger,2006,6
CedarCreek,286,Nehalennia irene,1997,1
CedarCreek,286,Nehalennia irene,1998,1
CedarCreek,286,Araneus undet,1997,1
CedarCreek,286,Araneus undet,2000,1
CedarCreek,286,Metaphidippus undet,1997,1.5
CedarCreek,286,Metaphidippus undet,1998,1
CedarCreek,286,Metaphidippus undet,2000,1
CedarCreek,286,Metaphidippus undet,2006,4
CedarCreek,286,Colaspis suilla-borealis,1997,2
CedarCreek,286,Colaspis suilla-borealis,1998,1
CedarCreek,286,Chamaemyia undet,1997,1.5
CedarCreek,286,Chamaemyia undet,1999,1
CedarCreek,286,Chamaemyia undet,2002,1
CedarCreek,286,Chamaemyia undet,2004,1
CedarCreek,286,Chamaemyia undet,2005,1
CedarCreek,286,Dioxyna piccicola,1997,1
CedarCreek,286,Cyclotelus undet,1997,1
CedarCreek,286,Adelphocoris lineolatus,1997,1.5
CedarCreek,286,Adelphocoris lineolatus,1998,2
CedarCreek,286,Adelphocoris lineolatus,1999,1
CedarCreek,286,Adelphocoris lineolatus,2000,1
CedarCreek,286,Adelphocoris lineolatus,2002,1
CedarCreek,286,Adelphocoris lineolatus,2003,1
CedarCreek,286,Stenodema vicinum,1997,1
CedarCreek,286,Stenodema vicinum,1999,1
CedarCreek,286,Polyamia obtecta,1997,1
CedarCreek,286,Melanoplus angustipennis,1997,1
CedarCreek,286,Melanoplus angustipennis,1998,1
CedarCreek,286,Schistocerca emarginata,1997,1
CedarCreek,286,Conocephalus undet,1997,1
CedarCreek,286,Diabrotica 11-punctata,1997,1
CedarCreek,286,Diabrotica 11-punctata,2002,1
CedarCreek,286,Coenosia undet,1997,1
CedarCreek,286,Coenosia undet,2002,1
CedarCreek,286,Coenosia undet,2004,1
CedarCreek,286,Leptocera undet,1997,21
CedarCreek,286,Leptocera undet,1999,10
CedarCreek,286,Leptocera undet,2002,1
CedarCreek,286,Calliscelio undet,1997,1
CedarCreek,286,Pachyschelus laevigatus,1998,5
CedarCreek,286,Pachyschelus laevigatus,1999,1
CedarCreek,286,Stereopalpus vestitus,1998,1
CedarCreek,286,Mesorhaga undet,1998,1
CedarCreek,286,Schoenomyza undet,1998,1
CedarCreek,286,Schoenomyza undet,2005,1
CedarCreek,286,Orius insidiosus,1998,1
CedarCreek,286,Orius insidiosus,1999,4
CedarCreek,286,Orius insidiosus,2004,1
CedarCreek,286,Orius insidiosus,2005,1
CedarCreek,286,Orius insidiosus,2006,2
CedarCreek,286,Nesosteles neglectus,1998,1
CedarCreek,286,Nesosteles neglectus,1999,3
CedarCreek,286,Nesosteles neglectus,2002,2
CedarCreek,286,Nesosteles neglectus,2003,8
CedarCreek,286,Nesosteles neglectus,2005,1
CedarCreek,286,Myrmica americana,1998,3
CedarCreek,286,Myrmica americana,2004,1
CedarCreek,286,Myrmica americana,2005,1
CedarCreek,286,Dialictus pilosus,1998,1
CedarCreek,286,Ageneotettix deorum,1998,2
CedarCreek,286,Alydus eurinus,1998,2
CedarCreek,286,Alydus eurinus,1999,1
CedarCreek,286,Endria inimica,1998,1
CedarCreek,286,Endria inimica,2004,3
CedarCreek,286,Endria inimica,2005,2
CedarCreek,286,Laevicephalus unicoloratus,1998,1
CedarCreek,286,Laevicephalus unicoloratus,1999,1
CedarCreek,286,Laevicephalus unicoloratus,2003,2
CedarCreek,286,Laevicephalus unicoloratus,2006,2
CedarCreek,286,Scaphytopius acutus,1998,2
CedarCreek,286,Proformica neogagates,1998,1
CedarCreek,286,Proformica neogagates,1999,2
CedarCreek,286,Proformica neogagates,2002,1
CedarCreek,286,Macroteleia undet,1998,1
CedarCreek,286,Conocephalus saltans,1998,1
CedarCreek,286,Conocephalus saltans,2003,1
CedarCreek,286,Ortholomus scolopax,1999,1
CedarCreek,286,Plagiognathus undet,1999,1
CedarCreek,286,Dikraneura undet,1999,1
CedarCreek,286,Liburniella ornata,1999,1
CedarCreek,286,Cephus undet,1999,1
CedarCreek,286,Cycloneda munda,1999,1
CedarCreek,286,Centrinaspis? undet,1999,1
CedarCreek,286,Lygus lineolaris,1999,1
CedarCreek,286,Lygus lineolaris,2000,1
CedarCreek,286,Lygus lineolaris,2002,1
CedarCreek,286,Lygus lineolaris,2003,1
CedarCreek,286,Lygus lineolaris,2005,1
CedarCreek,286,Euschistus undet,1999,1
CedarCreek,286,Exitianus exitiosus,1999,1
CedarCreek,286,Exitianus exitiosus,2003,1
CedarCreek,286,Stictocephala undet,1999,1
CedarCreek,286,Vanduzea triguttata,1999,1
CedarCreek,286,Vanduzea triguttata,2002,2
CedarCreek,286,Vanduzea triguttata,2003,1
CedarCreek,286,Vanduzea triguttata,2004,1
CedarCreek,286,Vanduzea triguttata,2005,1
CedarCreek,286,Microgaster undet,1999,1
CedarCreek,286,Paratrechina parvula,1999,4
CedarCreek,286,Everes undet,1999,1
CedarCreek,286,Everes undet,2002,2
CedarCreek,286,Everes undet,2003,1
CedarCreek,286,Everes undet,2004,1
CedarCreek,286,Everes undet,2006,1
CedarCreek,286,Notoxus bifasciatus,2000,2
CedarCreek,286,Coleoptera undet,2000,1
CedarCreek,286,Cyphon undet,2000,1
CedarCreek,286,Alydus undet,2000,1
CedarCreek,286,Alydus undet,2003,1
CedarCreek,286,Chlorotettix undet,2000,1
CedarCreek,286,Chlorotettix undet,2002,1
CedarCreek,286,Diplotoxa versicolor,2002,1
CedarCreek,286,Diplotoxa versicolor,2005,1
CedarCreek,286,Thaumatomyia glabra,2002,1
CedarCreek,286,Draeculacephala undet,2002,1
CedarCreek,286,Xysticus undet,2003,2
CedarCreek,286,Coccinella 7-punctata,2003,1
CedarCreek,286,Coccinella 7-punctata,2006,1
CedarCreek,286,Neoformica pallidefulva,2003,1
CedarCreek,286,Neotypus undet,2003,1
CedarCreek,286,Cerodontha undet,2004,1
CedarCreek,286,Curtonotus helvum,2004,1
CedarCreek,286,Odontocorynus scutellumalbum,2005,1
CedarCreek,286,Cyphon variabilis,2005,1
CedarCreek,286,Araneus pratense,2006,2
CedarCreek,287,Argiope undet,1996,2
CedarCreek,287,Argiope undet,1997,1
CedarCreek,287,Argiope undet,2002,1
CedarCreek,287,Argiope undet,2006,1
CedarCreek,287,Chaetocnema parcepunctata,1996,1
CedarCreek,287,Agromyza undet,1996,2
CedarCreek,287,Incertella undet,1996,2
CedarCreek,287,Incertella undet,1998,3
CedarCreek,287,Incertella undet,2000,1
CedarCreek,287,Incertella undet,2002,1.5
CedarCreek,287,Olcella undet,1996,5
CedarCreek,287,Olcella undet,1997,1.5
CedarCreek,287,Olcella undet,1998,1
CedarCreek,287,Olcella undet,2000,1
CedarCreek,287,Olcella undet,2004,2
CedarCreek,287,Oscinella undet,1996,1
CedarCreek,287,Oscinella undet,1997,3
CedarCreek,287,Oscinella undet,1998,1
CedarCreek,287,Oscinella undet,2000,1
CedarCreek,287,Oscinella undet,2002,3
CedarCreek,287,Oscinella undet,2005,6
CedarCreek,287,Philygria debilis,1996,1
CedarCreek,287,Philygria debilis,1997,17
CedarCreek,287,Philygria debilis,1998,6
CedarCreek,287,Philygria debilis,1999,1
CedarCreek,287,Philygria debilis,2000,4
CedarCreek,287,Philygria debilis,2002,1
CedarCreek,287,Philygria debilis,2005,1
CedarCreek,287,Trigonotylus coelestialium,1996,10
CedarCreek,287,Trigonotylus coelestialium,1997,4.5
CedarCreek,287,Trigonotylus coelestialium,1998,4
CedarCreek,287,Trigonotylus coelestialium,2000,8
CedarCreek,287,Trigonotylus coelestialium,2003,1
CedarCreek,287,Trigonotylus coelestialium,2006,1
CedarCreek,287,Nabis americoferus,1996,14
CedarCreek,287,Nabis americoferus,1997,2.5
CedarCreek,287,Nabis americoferus,1999,2
CedarCreek,287,Delphacodes campestris,1996,14
CedarCreek,287,Delphacodes campestris,1997,6
CedarCreek,287,Delphacodes campestris,1999,1
CedarCreek,287,Delphacodes campestris,2000,2
CedarCreek,287,Delphacodes campestris,2002,2
CedarCreek,287,Delphacodes campestris,2005,2
CedarCreek,287,Delphacodes undet,1996,4
CedarCreek,287,Delphacodes undet,1998,3
CedarCreek,287,Tetrastichus undet,1996,52
CedarCreek,287,Tetrastichus undet,1997,61
CedarCreek,287,Tetrastichus undet,1998,21
CedarCreek,287,Tetrastichus undet,1999,37
CedarCreek,287,Tetrastichus undet,2000,42
CedarCreek,287,Tetrastichus undet,2003,4
CedarCreek,287,Tetrastichus undet,2004,1
CedarCreek,287,Tetrastichus undet,2005,6
CedarCreek,287,Tetrastichus undet,2006,3
CedarCreek,287,Tiphia undet,1996,1
CedarCreek,287,Tiphia undet,2002,1
CedarCreek,287,Oecanthus undet,1996,1
CedarCreek,287,Hylemya undet,1997,3
CedarCreek,287,Hylemya undet,2000,2
CedarCreek,287,Hylemya undet,2005,2
CedarCreek,287,Meromyza americana,1997,1
CedarCreek,287,Medeterus undet,1997,1.5
CedarCreek,287,Medeterus undet,1998,1
CedarCreek,287,Medeterus undet,1999,1.5
CedarCreek,287,Medeterus undet,2002,1
CedarCreek,287,Medeterus undet,2005,1
CedarCreek,287,Alydus undet,1997,1
CedarCreek,287,Macrosteles fascifrons,1997,1.33333333333333
CedarCreek,287,Macrosteles fascifrons,1998,2.5
CedarCreek,287,Macrosteles fascifrons,2000,1
CedarCreek,287,Macrosteles fascifrons,2002,2
CedarCreek,287,Macrosteles fascifrons,2004,5
CedarCreek,287,Macrosteles fascifrons,2005,2
CedarCreek,287,Macrosteles fascifrons,2006,3
CedarCreek,287,Quantas sayi?,1997,1
CedarCreek,287,Monomorium minimum,1997,5
CedarCreek,287,Monomorium minimum,1998,4
CedarCreek,287,Monomorium minimum,1999,17
CedarCreek,287,Monomorium minimum,2000,16
CedarCreek,287,Monomorium minimum,2002,6
CedarCreek,287,Monomorium minimum,2003,1
CedarCreek,287,Monomorium minimum,2004,3
CedarCreek,287,Monomorium minimum,2005,11
CedarCreek,287,Monomorium minimum,2006,14
CedarCreek,287,Telenomus undet,1997,1
CedarCreek,287,Melanoplus angustipennis,1997,1
CedarCreek,287,Melanoplus femurrubrum,1997,5
CedarCreek,287,Melanoplus femurrubrum,1998,1
CedarCreek,287,Tetragnatha undet,1997,2
CedarCreek,287,Tetragnatha undet,1999,1
CedarCreek,287,Chamaemyia undet,1997,1
CedarCreek,287,Coenosia undet,1997,2
CedarCreek,287,Coenosia undet,2002,1
CedarCreek,287,Leptocera undet,1997,4
CedarCreek,287,Leptocera undet,1999,5
CedarCreek,287,Leptocera undet,2002,1
CedarCreek,287,Leptocera undet,2005,2
CedarCreek,287,Platycheirus undet,1997,1
CedarCreek,287,Typhlocyba undet,1997,1
CedarCreek,287,Odontocorynus scutellumalbum,1998,1
CedarCreek,287,Odontocorynus scutellumalbum,1999,1
CedarCreek,287,Asyndetus undet,1998,2
CedarCreek,287,Asyndetus undet,1999,2
CedarCreek,287,Asyndetus undet,2000,2
CedarCreek,287,Drapetus? undet,1998,1
CedarCreek,287,Amphicnephes pullus,1998,2
CedarCreek,287,Adelphocoris lineolatus,1998,1
CedarCreek,287,Adelphocoris lineolatus,2000,2
CedarCreek,287,Commellus comma,1998,2
CedarCreek,287,Endria inimica,1998,1.5
CedarCreek,287,Endria inimica,1999,1
CedarCreek,287,Endria inimica,2000,1
CedarCreek,287,Endria inimica,2002,1
CedarCreek,287,Endria inimica,2004,1
CedarCreek,287,Nesosteles neglectus,1998,1
CedarCreek,287,Nesosteles neglectus,1999,1
CedarCreek,287,Nesosteles neglectus,2002,2
CedarCreek,287,Nesosteles neglectus,2003,6
CedarCreek,287,Stenodema vicinum,1998,1
CedarCreek,287,Draeculacephala undet,1998,1
CedarCreek,287,Laevicephalus unicoloratus,1998,1
CedarCreek,287,Laevicephalus unicoloratus,1999,1.5
CedarCreek,287,Laevicephalus unicoloratus,2000,1.5
CedarCreek,287,Laevicephalus unicoloratus,2003,1
CedarCreek,287,Laevicephalus unicoloratus,2004,1
CedarCreek,287,Laevicephalus unicoloratus,2005,2
CedarCreek,287,Laevicephalus unicoloratus,2006,1
CedarCreek,287,Dictyna undet,1999,1
CedarCreek,287,Notoxus bifasciatus,1999,1
CedarCreek,287,Notoxus bifasciatus,2000,1
CedarCreek,287,Mordellistena undet,1999,1
CedarCreek,287,Mesograpta marginata,1999,1
CedarCreek,287,Urophora undet,1999,1
CedarCreek,287,Nysius niger,1999,1
CedarCreek,287,Nysius niger,2005,2
CedarCreek,287,Nysius niger,2006,2
CedarCreek,287,Liburniella ornata,1999,1
CedarCreek,287,Liburniella ornata,2002,1
CedarCreek,287,Chauliognathus pennsylvanicus,1999,1
CedarCreek,287,Diabrotica 11-punctata,1999,1
CedarCreek,287,Diabrotica 11-punctata,2002,1
CedarCreek,287,Apion undet,1999,1
CedarCreek,287,Stobaera tricarinata,1999,1
CedarCreek,287,Dialictus undet,1999,1
CedarCreek,287,Dialictus undet,2004,1
CedarCreek,287,Pyrausta undet,1999,1
CedarCreek,287,Conocephalus saltans,1999,1
CedarCreek,287,Anthicus undet,2000,1
CedarCreek,287,Phoetaliotes nebrascensis,2000,2
CedarCreek,287,Pegomya undet,2000,1
CedarCreek,287,Trupanea actinobola,2000,1
CedarCreek,287,Homaemus undet,2000,1
CedarCreek,287,Exitianus exitiosus,2000,2
CedarCreek,287,Chrysotus undet,2002,2
CedarCreek,287,Chrysotus undet,2006,1
CedarCreek,287,Aphalara undet,2002,1
CedarCreek,287,Aphalara undet,2004,6
CedarCreek,287,Aphalara undet,2005,4
CedarCreek,287,Aphalara undet,2006,5
CedarCreek,287,Chelonus(Microchelonus) undet,2002,1
CedarCreek,287,Chelonus(Microchelonus) undet,2006,1
CedarCreek,287,Neoformica pallidefulva,2002,1
CedarCreek,287,Perilampus undet,2002,1
CedarCreek,287,Eritettix simplex,2003,1
CedarCreek,287,Empoasca fabae,2004,1
CedarCreek,287,Empoasca fabae,2006,3
CedarCreek,287,Myzinum undet,2004,1
CedarCreek,287,Metaphidippus undet,2005,2
CedarCreek,287,Cerodontha undet,2005,1
CedarCreek,287,Chlamydatus associatus,2005,1
CedarCreek,287,Stictopleurus punctiventris,2005,1
CedarCreek,287,Vanduzea triguttata,2005,2
CedarCreek,287,Lasius neoniger,2005,5
CedarCreek,287,Myrmica americana,2005,1
CedarCreek,287,Myrmica americana,2006,4
CedarCreek,287,Hippodamia convergens,2006,1
CedarCreek,287,Ligyrocoris diffusus,2006,1
CedarCreek,287,Lygus lineolaris,2006,1
CedarCreek,287,Polyamia obtecta,2006,1
CedarCreek,287,Scaphytopius acutus,2006,1
CedarCreek,287,Trisulcus undet,2006,1
CedarCreek,287,Crambus undet,2006,1
CedarCreek,290,Dictyna undet,1996,1
CedarCreek,290,Dictyna undet,1998,5
CedarCreek,290,Dictyna undet,1999,3
CedarCreek,290,Dictyna undet,2000,1
CedarCreek,290,Habronattus undet,1996,1
CedarCreek,290,Cerodontha undet,1996,1
CedarCreek,290,Incertella undet,1996,1
CedarCreek,290,Incertella undet,1997,3
CedarCreek,290,Olcella undet,1996,2
CedarCreek,290,Olcella undet,1997,2.66666666666667
CedarCreek,290,Olcella undet,1998,4.5
CedarCreek,290,Olcella undet,1999,4.5
CedarCreek,290,Olcella undet,2000,4
CedarCreek,290,Olcella undet,2002,5
CedarCreek,290,Olcella undet,2003,2
CedarCreek,290,Olcella undet,2006,3
CedarCreek,290,Oscinella undet,1996,3
CedarCreek,290,Oscinella undet,1997,3.5
CedarCreek,290,Oscinella undet,1998,1
CedarCreek,290,Oscinella undet,1999,3
CedarCreek,290,Oscinella undet,2000,1.66666666666667
CedarCreek,290,Oscinella undet,2002,5
CedarCreek,290,Oscinella undet,2003,1
CedarCreek,290,Medeterus undet,1996,1
CedarCreek,290,Medeterus undet,1997,1
CedarCreek,290,Philygria debilis,1996,1
CedarCreek,290,Philygria debilis,1997,2
CedarCreek,290,Philygria debilis,1998,1
CedarCreek,290,Philygria debilis,1999,2
CedarCreek,290,Mesograpta marginata,1996,2
CedarCreek,290,Nysius niger,1996,6
CedarCreek,290,Nysius niger,1997,1
CedarCreek,290,Nysius niger,1998,1
CedarCreek,290,Trigonotylus coelestialium,1996,1
CedarCreek,290,Nabis americoferus,1996,1
CedarCreek,290,Nabis americoferus,1997,1.5
CedarCreek,290,Nabis americoferus,2003,4
CedarCreek,290,Aceratagallia sanguinolenta,1996,2
CedarCreek,290,Aceratagallia sanguinolenta,1997,1
CedarCreek,290,Exitianus exitiosus,1996,2
CedarCreek,290,Exitianus exitiosus,2003,1
CedarCreek,290,Macrosteles fascifrons,1996,10
CedarCreek,290,Macrosteles fascifrons,1997,8.5
CedarCreek,290,Macrosteles fascifrons,1998,4
CedarCreek,290,Macrosteles fascifrons,2000,1
CedarCreek,290,Macrosteles fascifrons,2002,8
CedarCreek,290,Macrosteles fascifrons,2004,2
CedarCreek,290,Macrosteles fascifrons,2005,2
CedarCreek,290,Macrosteles fascifrons,2006,1
CedarCreek,290,Polyamia obtecta,1996,1
CedarCreek,290,Delphacodes campestris,1996,3
CedarCreek,290,Tetrastichus undet,1996,1
CedarCreek,290,Tetrastichus undet,1997,1
CedarCreek,290,Tetrastichus undet,1998,4
CedarCreek,290,Tetrastichus undet,1999,6
CedarCreek,290,Tetrastichus undet,2000,3.5
CedarCreek,290,Tetrastichus undet,2003,15
CedarCreek,290,Tetrastichus undet,2006,2
CedarCreek,290,Pheidole undet,1996,1
CedarCreek,290,Crambus undet,1996,1
CedarCreek,290,Oecanthus undet,1996,1
CedarCreek,290,Oecanthus undet,1998,1
CedarCreek,290,Oecanthus undet,2003,1
CedarCreek,290,Notoxus bifasciatus,1997,2.5
CedarCreek,290,Notoxus bifasciatus,1998,7
CedarCreek,290,Notoxus bifasciatus,1999,17
CedarCreek,290,Coccinella 7-punctata,1997,1
CedarCreek,290,Hylemya undet,1997,4
CedarCreek,290,Hylemya undet,1999,1
CedarCreek,290,Hylemya undet,2000,7
CedarCreek,290,Geocoris bullatus,1997,1
CedarCreek,290,Agalliopsis novella,1997,1
CedarCreek,290,Empoasca fabae,1997,1
CedarCreek,290,Empoasca fabae,1998,92.5
CedarCreek,290,Empoasca fabae,1999,3.5
CedarCreek,290,Empoasca fabae,2000,4
CedarCreek,290,Empoasca fabae,2002,18
CedarCreek,290,Empoasca fabae,2005,1
CedarCreek,290,Empoasca fabae,2006,4
CedarCreek,290,Melanoplus femurrubrum,1997,2
CedarCreek,290,Melanoplus sanguinipes,1997,1
CedarCreek,290,Tetragnatha undet,1997,1
CedarCreek,290,Tetragnatha undet,1998,1
CedarCreek,290,Tetragnatha undet,1999,1
CedarCreek,290,Tetragnatha undet,2000,1
CedarCreek,290,Misumenops undet,1997,2
CedarCreek,290,Mordellistena undet,1997,1
CedarCreek,290,Coenosia undet,1997,1
CedarCreek,290,Coenosia undet,2000,1
CedarCreek,290,Orius insidiosus,1997,1
CedarCreek,290,Orius insidiosus,1999,1
CedarCreek,290,Orius insidiosus,2000,10
CedarCreek,290,Orius insidiosus,2002,3
CedarCreek,290,Orius insidiosus,2003,1
CedarCreek,290,Orius insidiosus,2004,2
CedarCreek,290,Orius insidiosus,2005,1
CedarCreek,290,Orius insidiosus,2006,2
CedarCreek,290,Lygus lineolaris,1997,1
CedarCreek,290,Lygus lineolaris,1998,1
CedarCreek,290,Lygus lineolaris,1999,1
CedarCreek,290,Lygus lineolaris,2002,5
CedarCreek,290,Lygus lineolaris,2003,1
CedarCreek,290,Bombus griseocollis,1997,1
CedarCreek,290,Bombus vagans,1997,1
CedarCreek,290,Lasius neoniger,1997,3
CedarCreek,290,Lasius neoniger,2000,1
CedarCreek,290,Lasius neoniger,2005,21
CedarCreek,290,Lasius neoniger,2006,1
CedarCreek,290,Dialictus undet,1997,1
CedarCreek,290,Dialictus undet,1999,3
CedarCreek,290,Dialictus undet,2005,1
CedarCreek,290,Myzinum maculata,1997,1
CedarCreek,290,Chauliognathus pennsylvanicus,1997,15
CedarCreek,290,Chauliognathus pennsylvanicus,2000,1
CedarCreek,290,Chauliognathus pennsylvanicus,2002,26
CedarCreek,290,Chauliognathus pennsylvanicus,2003,4
CedarCreek,290,Apion undet,1997,1
CedarCreek,290,Apion undet,1999,4
CedarCreek,290,Meromyza americana,1997,1
CedarCreek,290,Camptoprosopella undet,1997,1
CedarCreek,290,Camptoprosopella undet,1998,1
CedarCreek,290,Camptoprosopella undet,2003,2
CedarCreek,290,Leptocera undet,1997,1
CedarCreek,290,Leptocera undet,2000,1
CedarCreek,290,Endria inimica,1997,1
CedarCreek,290,Endria inimica,2002,1
CedarCreek,290,Scaphytopius acutus,1997,1
CedarCreek,290,Scaphytopius acutus,1999,1
CedarCreek,290,Scaphytopius acutus,2000,3
CedarCreek,290,Scaphytopius acutus,2002,4
CedarCreek,290,Scaphytopius acutus,2004,1
CedarCreek,290,Bracon undet,1997,1
CedarCreek,290,Bracon undet,1998,1
CedarCreek,290,Monomorium minimum,1997,10
CedarCreek,290,Monomorium minimum,1998,4
CedarCreek,290,Monomorium minimum,1999,9.5
CedarCreek,290,Monomorium minimum,2000,10
CedarCreek,290,Monomorium minimum,2002,1
CedarCreek,290,Monomorium minimum,2005,5
CedarCreek,290,Monomorium minimum,2006,3
CedarCreek,290,Myzinum undet,1997,1
CedarCreek,290,Melanoplus angustipennis,1997,1
CedarCreek,290,Melanoplus angustipennis,1998,1
